id_show	episode	speaker	gender	spk_class	wc	mistakes	WER
19	20030507_1400_1500_RFI_ELDA	Frederique_MISSLIN	femme	1	125	25	0.2
19	20030507_1400_1500_RFI_ELDA	Olivier_ROUX	homme	1	319	61	0.19
19	20030507_1400_1500_RFI_ELDA	Olivier_PINOT	homme	1	368	38	0.1
19	20030507_1400_1500_RFI_ELDA	unk_890	femme	1	12	3	0.25
19	20030507_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	2111	329	0.16
19	20030507_1400_1500_RFI_ELDA	Guy_MARIO	homme	1	176	69	0.39
19	20030507_1400_1500_RFI_ELDA	Zoom_DOSSO	homme	1	215	150	0.7
19	20030507_1400_1500_RFI_ELDA	Cyril_BENSIMON	homme	1	566	91	0.16
19	20030507_1400_1500_RFI_ELDA	Kamanda_WA_KAMANDA_MUZEMBE	homme	1	167	57	0.34
19	20030507_1400_1500_RFI_ELDA	Gabriel_KAHN	homme	1	220	46	0.21
19	20030507_1400_1500_RFI_ELDA	unk_937	femme	1	50	40	0.8
19	20030507_1400_1500_RFI_ELDA	Guillaume_NAUDIN	homme	1	234	36	0.15
19	20030507_1400_1500_RFI_ELDA	Fritz_KUHN	homme	1	169	111	0.66
19	20030507_1400_1500_RFI_ELDA	Christophe_BOISBOUVIER	homme	1	204	17	0.08
19	20030507_1400_1500_RFI_ELDA	Fabienne_HARA	femme	1	971	282	0.29
19	20030507_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	532	52	0.1
19	20030508_1400_1500_RFI_ELDA	unk_443	homme	1	19	9	0.47
19	20030508_1400_1500_RFI_ELDA	Philippe_LECAPLAIN	homme	4	2172	305	0.14
19	20030508_1400_1500_RFI_ELDA	Noelle_VELI	femme	1	222	18	0.08
19	20030508_1400_1500_RFI_ELDA	unk_663	femme	1	1	2	2.0
19	20030508_1400_1500_RFI_ELDA	Abel_SEGRETIN	homme	1	207	18	0.09
19	20030508_1400_1500_RFI_ELDA	Antonio_ROSSA	homme	1	204	83	0.41
19	20030508_1400_1500_RFI_ELDA	Juliette_RENGEVAL	femme	1	215	36	0.17
19	20030508_1400_1500_RFI_ELDA	Valerie_ROHART	femme	1	985	113	0.11
19	20030508_1400_1500_RFI_ELDA	Thierry_JEAN_PIERRE	homme	1	737	208	0.28
19	20030508_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	426	33	0.08
19	20030508_1400_1500_RFI_ELDA	unk_776	femme	1	13	17	1.31
19	20030508_1400_1500_RFI_ELDA	Olivier_PINOT	homme	1	347	49	0.14
19	20030508_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	1665	247	0.15
19	20030508_1400_1500_RFI_ELDA	Michel_ZERR	homme	1	480	81	0.17
19	20030508_1400_1500_RFI_ELDA	Louis_DACOURY-TABLEY	homme	1	201	88	0.44
19	20030508_1400_1500_RFI_ELDA	Ghislaine_DUPONT	femme	1	57	5	0.09
19	20030508_1400_1500_RFI_ELDA	Virginie_GOMEZ	femme	1	133	31	0.23
19	20030508_1400_1500_RFI_ELDA	Cherif_OUSMAN	homme	1	61	38	0.62
19	20030508_1400_1500_RFI_ELDA	unk_845	homme	1	71	47	0.66
19	20030508_1400_1500_RFI_ELDA	Patricia_TOME	femme	1	231	100	0.43
19	20030508_1400_1500_RFI_ELDA	unk_890	homme	1	217	189	0.87
19	20030508_1400_1500_RFI_ELDA	Cyril_BENSIMON	homme	1	22	1	0.05
19	20030508_1400_1500_RFI_ELDA	Christophe_JOUSSET	homme	1	257	36	0.14
19	20030508_1400_1500_RFI_ELDA	David_NDACHI-TAGNE	homme	1	192	61	0.32
19	20030508_1400_1500_RFI_ELDA	Anne_DANOIX	homme	1	56	35	0.62
19	20030508_1400_1500_RFI_ELDA	Christophe_BOISBOUVIER	homme	1	204	36	0.18
19	20030508_1400_1500_RFI_ELDA	Gilchrist_OLYMPIO	homme	1	874	342	0.39
19	20030508_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	544	67	0.12
19	20030509_1400_1500_RFI_ELDA	unk_445	homme	1	19	7	0.37
19	20030509_1400_1500_RFI_ELDA	Philippe_LECAPLAIN	homme	4	1925	302	0.16
19	20030509_1400_1500_RFI_ELDA	Anne_TOULOUSE	femme	2	216	22	0.1
19	20030509_1400_1500_RFI_ELDA	Adrien_MOSS	homme	1	224	51	0.23
19	20030509_1400_1500_RFI_ELDA	Marc_LEBEAUPIN	homme	1	234	15	0.06
19	20030509_1400_1500_RFI_ELDA	Daniel_DESESQUELLE	homme	1	209	20	0.1
19	20030509_1400_1500_RFI_ELDA	Maya_SIBLINI	femme	2	755	128	0.17
19	20030509_1400_1500_RFI_ELDA	Noelle_LENOIR	femme	1	1164	137	0.12
19	20030509_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	500	41	0.08
19	20030509_1400_1500_RFI_ELDA	unk_443	femme	1	4	4	1.0
19	20030509_1400_1500_RFI_ELDA	Olivier_PINOT	homme	1	361	43	0.12
19	20030509_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	1786	249	0.14
19	20030509_1400_1500_RFI_ELDA	Kimbu_BICHINTOI	homme	1	261	70	0.27
19	20030509_1400_1500_RFI_ELDA	Kamanda_WA_KAMANDA_MUZEMBE	homme	1	170	80	0.47
19	20030509_1400_1500_RFI_ELDA	Patricia_TOME	femme	1	189	96	0.51
19	20030509_1400_1500_RFI_ELDA	Jean-Pierre_MONZAT	homme	1	201	36	0.18
19	20030509_1400_1500_RFI_ELDA	Olivier_ROGER	homme	1	191	41	0.21
19	20030509_1400_1500_RFI_ELDA	Virginie_GOMEZ	femme	1	251	81	0.32
19	20030509_1400_1500_RFI_ELDA	Ghislaine_DUPONT	femme	1	231	27	0.12
19	20030509_1400_1500_RFI_ELDA	unk_859	homme	1	64	47	0.73
19	20030509_1400_1500_RFI_ELDA	unk_900	homme	1	66	51	0.77
19	20030509_1400_1500_RFI_ELDA	unk_937	femme	1	2	2	1.0
19	20030509_1400_1500_RFI_ELDA	Christophe_JOUSSET	homme	1	238	37	0.16
19	20030509_1400_1500_RFI_ELDA	Tete_AGIE	homme	1	182	98	0.54
19	20030509_1400_1500_RFI_ELDA	unk_983	femme	1	4	5	1.25
19	20030509_1400_1500_RFI_ELDA	Christophe_BOISBOUVIER	homme	1	397	59	0.15
19	20030509_1400_1500_RFI_ELDA	Pitang_TCHALLA	homme	1	756	322	0.43
19	20030509_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	518	31	0.06
19	20030509_1400_1500_RFI_ELDA	unk_1058	homme	1	7	1	0.14
20	20030619_0700_0710_RTM_ELDA	unk_443	homme	4	1326	325	0.25
20	20030619_0700_0710_RTM_ELDA	Mohamed_LAZRAK	homme	4	538	91	0.17
20	20030619_1300_1320_RTM_ELDA	unk_443	homme	4	1503	226	0.15
20	20030619_1300_1320_RTM_ELDA	unk_663	homme	4	62	15	0.24
20	20030619_1300_1320_RTM_ELDA	Loubna_DARRAJI	femme	4	1578	310	0.2
20	20030619_2000_2020_RTM_ELDA	unk_443	femme	4	11	8	0.73
20	20030619_2000_2020_RTM_ELDA	unk_663	femme	4	1702	268	0.16
20	20030619_2000_2020_RTM_ELDA	Samir_BOUR	homme	4	227	16	0.07
20	20030619_2000_2020_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	325	66	0.2
20	20030619_2000_2020_RTM_ELDA	Said_CHIBLI	homme	4	607	148	0.24
20	20030620_0700_0710_RTM_ELDA	unk_443	homme	4	945	204	0.22
20	20030620_0700_0710_RTM_ELDA	unk_663	femme	4	616	132	0.21
20	20030620_0700_0710_RTM_ELDA	Nouria_HIMMICH	femme	4	347	34	0.1
20	20030619_2300_2310_RTM_ELDA	Samir_BOUR	homme	4	940	233	0.25
20	20030619_2300_2310_RTM_ELDA	Hassan_LUIZI	homme	4	686	103	0.15
20	20030620_1300_1320_RTM_ELDA	unk_443	femme	4	1448	217	0.15
20	20030620_1300_1320_RTM_ELDA	Nouria_HIMMICH	femme	4	348	31	0.09
20	20030620_1300_1320_RTM_ELDA	Rabia_MALEK	femme	4	306	37	0.12
20	20030620_1300_1320_RTM_ELDA	Sean_DOYLE	homme	1	673	187	0.28
20	20030620_1300_1320_RTM_ELDA	unk_663	homme	4	174	51	0.29
20	20030620_1300_1320_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	267	33	0.12
20	20030620_1300_1320_RTM_ELDA	Ijlale_BENNANI	femme	4	272	51	0.19
20	20030620_2000_2020_RTM_ELDA	Said_CHIBLI	homme	4	1416	250	0.18
20	20030620_2000_2020_RTM_ELDA	Samir_BOUR	homme	4	554	56	0.1
20	20030620_2000_2020_RTM_ELDA	Jean-Luc_LARGUIER	homme	1	554	160	0.29
20	20030620_2000_2020_RTM_ELDA	Fatima_RAMRAM	femme	1	303	50	0.17
20	20030620_2000_2020_RTM_ELDA	Sean_DOYLE	homme	1	139	43	0.31
20	20030620_2000_2020_RTM_ELDA	Aziz_HACHIMI	homme	1	47	5	0.11
20	20030620_2000_2020_RTM_ELDA	Delphine_MARIE	femme	1	218	25	0.11
20	20030620_2000_2020_RTM_ELDA	unk_443	homme	4	40	10	0.25
20	20030620_2000_2020_RTM_ELDA	Abdelhadi_HADOUZ	homme	1	74	40	0.54
20	20030620_2000_2020_RTM_ELDA	Nouri_GHARBI	homme	1	295	230	0.78
20	20030621_2000_2015_RTM_ELDA	Zahra_ABOUCH	femme	4	1190	282	0.24
20	20030621_2000_2015_RTM_ELDA	Rabia_MALEK	femme	4	1223	277	0.23
20	20030620_2300_2310_RTM_ELDA	Nouria_HIMMICH	femme	4	728	119	0.16
20	20030620_2300_2310_RTM_ELDA	Samir_BOUR	homme	4	360	46	0.13
20	20030620_2300_2310_RTM_ELDA	Fatima_RAMRAM	femme	1	302	51	0.17
20	20030620_2300_2310_RTM_ELDA	Hassan_LUIZI	homme	4	186	39	0.21
20	20030621_1300_1315_RTM_ELDA	unk_443	homme	4	1445	218	0.15
20	20030621_1300_1315_RTM_ELDA	Aziza_ZIANI	femme	4	726	104	0.14
20	20030621_1300_1315_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	280	44	0.16
20	20030621_0700_0715_RTM_ELDA	unk_443	femme	4	835	138	0.17
20	20030621_0700_0715_RTM_ELDA	Jean-Luc_LARGUIER	homme	1	556	163	0.29
20	20030621_0700_0715_RTM_ELDA	unk_663	homme	4	55	15	0.27
20	20030621_0700_0715_RTM_ELDA	Mohamed_LAZRAK	homme	4	537	89	0.17
20	20030622_0700_0710_RTM_ELDA	unk_443	homme	4	18	12	0.67
20	20030622_0700_0710_RTM_ELDA	unk_737	homme	4	1901	342	0.18
20	20030621_2300_2310_RTM_ELDA	unk_443	femme	4	1658	300	0.18
20	20030622_1300_1310_RTM_ELDA	unk_443	femme	4	12	8	0.67
20	20030622_1300_1310_RTM_ELDA	unk_624	femme	4	946	168	0.18
20	20030622_1300_1310_RTM_ELDA	Samira_LAMRANI	femme	4	627	104	0.17
20	20030622_1300_1310_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	217	28	0.13
20	20030622_2000_2015_RTM_ELDA	unk_443	femme	4	677	173	0.26
20	20030622_2000_2015_RTM_ELDA	unk_663	femme	4	802	99	0.12
20	20030622_2000_2015_RTM_ELDA	Fatima_RAMRAM	femme	1	305	32	0.1
20	20030622_2300_2310_RTM_ELDA	unk_443	femme	4	1481	360	0.24
20	20030623_2000_2015_RTM_ELDA	unk_443	femme	4	1571	316	0.2
20	20030623_2000_2015_RTM_ELDA	Samir_BOUR	homme	4	313	54	0.17
20	20030623_2000_2015_RTM_ELDA	Said_CHIBLI	homme	4	308	72	0.23
20	20030623_2000_2015_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	256	33	0.13
20	20030623_0700_0710_RTM_ELDA	unk_443	homme	4	1974	401	0.2
20	20030623_1300_1320_RTM_ELDA	unk_443	femme	4	1063	221	0.21
20	20030623_1300_1320_RTM_ELDA	Ahmed_Cheikh_ATIF	homme	1	1117	223	0.2
20	20030623_1300_1320_RTM_ELDA	unk_735	homme	1	282	96	0.34
20	20030623_1300_1320_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	557	68	0.12
20	20030623_2300_2310_RTM_ELDA	unk_443	femme	4	1136	214	0.19
20	20030623_2300_2310_RTM_ELDA	Said_CHIBLI	homme	4	308	63	0.2
20	20030623_2300_2310_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	256	30	0.12
20	20030627_0700_0715_RTM_ELDA	unk_443	femme	4	19	11	0.58
20	20030627_0700_0715_RTM_ELDA	Loubna_DARRAJI	femme	4	968	238	0.25
20	20030627_0700_0715_RTM_ELDA	Mohamed_LAZRAK	homme	4	1097	260	0.24
20	20030627_0700_0715_RTM_ELDA	Aziz_HACHIMI	homme	1	19	6	0.32
20	20030627_0700_0715_RTM_ELDA	Mohamed_BEN_AYAD	homme	1	153	43	0.28
20	20030627_1300_1320_RTM_ELDA	unk_443	femme	4	848	133	0.16
20	20030627_1300_1320_RTM_ELDA	Aziz_HACHIMI	homme	1	332	53	0.16
20	20030627_1300_1320_RTM_ELDA	Zoulikha_NASRI	femme	4	1457	643	0.44
20	20030627_1300_1320_RTM_ELDA	Mohamed_BEN_AYAD	homme	1	344	85	0.25
20	20030627_1300_1320_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	232	19	0.08
20	20030627_1300_1320_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	130	12	0.09
20	20030627_2000_2020_RTM_ELDA	unk_443	femme	4	1238	250	0.2
20	20030627_2000_2020_RTM_ELDA	Samir_BOUR	homme	4	262	59	0.23
20	20030627_2000_2020_RTM_ELDA	Said_CHIBLI	homme	4	434	78	0.18
20	20030627_2000_2020_RTM_ELDA	Zoulikha_NASRI	femme	4	577	229	0.4
20	20030627_2000_2020_RTM_ELDA	Aziz_HACHIMI	homme	1	140	31	0.22
20	20030627_2000_2020_RTM_ELDA	Mohamed_BEN_AYAD	homme	1	434	118	0.27
20	20030627_2000_2020_RTM_ELDA	Amina_SAAD	femme	1	274	74	0.27
20	20030627_2300_2310_RTM_ELDA	Nouria_HIMMICH	femme	4	1012	195	0.19
20	20030627_2300_2310_RTM_ELDA	Zoulikha_NASRI	femme	4	131	46	0.35
20	20030627_2300_2310_RTM_ELDA	Hassan_LUIZI	homme	4	297	73	0.25
20	20030628_0700_0715_RTM_ELDA	unk_443	femme	4	1308	297	0.23
20	20030628_0700_0715_RTM_ELDA	Zoulikha_NASRI	femme	4	577	232	0.4
20	20030628_0700_0715_RTM_ELDA	Abdelaziz_HACHIMI	homme	1	121	15	0.12
20	20030628_0700_0715_RTM_ELDA	Mohamed_LAZRAK	homme	4	476	67	0.14
20	20030628_1300_1320_RTM_ELDA	unk_443	homme	4	1696	300	0.18
20	20030628_1300_1320_RTM_ELDA	Zoulikha_NASRI	femme	4	579	224	0.39
20	20030628_1300_1320_RTM_ELDA	Abdelaziz_HACHIMI	homme	1	121	14	0.12
20	20030628_1300_1320_RTM_ELDA	Rabia_MALEK	femme	4	331	73	0.22
20	20030628_1300_1320_RTM_ELDA	Florence_LEVERS	femme	1	166	86	0.52
20	20030628_1300_1320_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	458	45	0.1
20	20030628_2300_2310_RTM_ELDA	unk_443	femme	4	1498	283	0.19
20	20030628_2300_2310_RTM_ELDA	Sabah_CHRAIBI	femme	1	371	119	0.32
20	20030628_2000_2015_RTM_ELDA	unk_443	femme	4	1321	143	0.11
20	20030628_2000_2015_RTM_ELDA	unk_663	homme	4	966	220	0.23
20	20030628_2000_2015_RTM_ELDA	Zahra_ABOUCH	femme	4	239	45	0.19
20	20030629_0700_0710_RTM_ELDA	unk_443	homme	4	14	7	0.5
20	20030629_0700_0710_RTM_ELDA	unk_737	homme	4	1825	399	0.22
20	20030629_1300_1320_RTM_ELDA	unk_443	femme	4	14	4	0.29
20	20030629_1300_1320_RTM_ELDA	unk_733	femme	4	1049	193	0.18
20	20030629_1300_1320_RTM_ELDA	Rabia_MALEK	femme	4	351	118	0.34
20	20030629_1300_1320_RTM_ELDA	Caroline_PAGE-RELO	femme	1	540	104	0.19
20	20030629_1300_1320_RTM_ELDA	unk_776	femme	1	36	18	0.5
20	20030629_1300_1320_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	277	31	0.11
20	20030629_1300_1320_RTM_ELDA	Hassan_LUIZI	homme	4	519	71	0.14
20	20030629_1300_1320_RTM_ELDA	Samira_LAMRANI	femme	4	306	28	0.09
20	20030629_2000_2010_RTM_ELDA	unk_443	homme	4	631	172	0.27
20	20030629_2000_2010_RTM_ELDA	Rabia_MALEK	femme	4	349	67	0.19
20	20030629_2000_2010_RTM_ELDA	Zahra_ABOUCH	femme	4	688	100	0.15
20	20030629_2300_2315_RTM_ELDA	unk_443	femme	4	77	22	0.29
20	20030629_2300_2315_RTM_ELDA	unk_663	homme	4	600	155	0.26
20	20030629_2300_2315_RTM_ELDA	Rabia_MALEK	femme	4	352	66	0.19
20	20030629_2300_2315_RTM_ELDA	Zahra_ABOUCH	femme	4	795	162	0.2
20	20030630_0700_0710_RTM_ELDA	unk_443	homme	4	2179	573	0.26
20	20030630_1300_1320_RTM_ELDA	unk_443	homme	4	1310	200	0.15
20	20030630_1300_1320_RTM_ELDA	Marie_GUIGMA	femme	1	152	89	0.59
20	20030630_1300_1320_RTM_ELDA	Caroline_PAGE-RELO	femme	1	215	38	0.18
20	20030630_1300_1320_RTM_ELDA	Rabia_MALEK	femme	4	228	55	0.24
20	20030630_1300_1320_RTM_ELDA	Loubna_DARRAJI	femme	4	507	73	0.14
20	20030630_1300_1320_RTM_ELDA	Driss_REGRAGUI	homme	4	852	193	0.23
20	20030630_2000_2020_RTM_ELDA	unk_443	femme	4	1944	298	0.15
20	20030630_2000_2020_RTM_ELDA	Samir_BOUR	homme	4	378	35	0.09
20	20030630_2000_2020_RTM_ELDA	Rabia_MALEK	femme	4	324	44	0.14
20	20030630_2000_2020_RTM_ELDA	unk_663	homme	4	104	8	0.08
20	20030630_2000_2020_RTM_ELDA	Zoulikha_NASRI	femme	4	435	206	0.47
20	20030630_2000_2020_RTM_ELDA	Said_CHIBLI	homme	4	279	43	0.15
20	20030630_2300_2315_RTM_ELDA	unk_443	homme	4	595	116	0.19
20	20030630_2300_2315_RTM_ELDA	Zoulikha_NASRI	femme	4	596	269	0.45
20	20030630_2300_2315_RTM_ELDA	Zahra_ABOUCH	femme	4	320	45	0.14
20	20030630_2300_2315_RTM_ELDA	Said_CHIBLI	homme	4	263	40	0.15
20	20030701_0700_0715_RTM_ELDA	unk_443	homme	4	1693	357	0.21
20	20030701_0700_0715_RTM_ELDA	unk_663	homme	4	416	68	0.16
20	20030701_0700_0715_RTM_ELDA	Mohamed_LAZRAK	homme	4	493	56	0.11
20	20030701_2000_2015_RTM_ELDA	unk_443	femme	4	1356	209	0.15
20	20030701_2000_2015_RTM_ELDA	Aziza_ZIANI	femme	4	650	79	0.12
20	20030701_2000_2015_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	270	32	0.12
20	20030701_2000_2015_RTM_ELDA	Christiane_BERTHIAUME	femme	1	171	123	0.72
20	20030701_1300_1320_RTM_ELDA	unk_443	homme	4	1351	165	0.12
20	20030701_1300_1320_RTM_ELDA	Loubna_DARRAJI	femme	4	312	40	0.13
20	20030701_1300_1320_RTM_ELDA	Zoulikha_NASRI	femme	4	942	410	0.44
20	20030701_1300_1320_RTM_ELDA	unk_733	femme	4	298	28	0.09
20	20030701_1300_1320_RTM_ELDA	Ijlale_BENNANI	femme	4	267	23	0.09
20	20030701_1300_1320_RTM_ELDA	unk_776	homme	1	92	10	0.11
20	20030701_2300_2310_RTM_ELDA	Nouria_HIMMICH	femme	4	1046	189	0.18
20	20030701_2300_2310_RTM_ELDA	Hassan_LUIZI	homme	4	311	69	0.22
20	20030701_2300_2310_RTM_ELDA	Christiane_BERTHIAUME	femme	1	174	125	0.72
20	20030702_0700_0710_RTM_ELDA	unk_443	homme	4	1514	297	0.2
20	20030702_0700_0710_RTM_ELDA	Mohamed_LAZRAK	homme	4	352	68	0.19
20	20030702_1300_1315_RTM_ELDA	unk_443	homme	4	1359	205	0.15
20	20030702_1300_1315_RTM_ELDA	Samira_LAMRANI	femme	4	195	34	0.17
20	20030702_1300_1315_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	276	28	0.1
20	20030702_1300_1315_RTM_ELDA	Ijlale_BENNANI	femme	4	264	19	0.07
20	20030702_1300_1315_RTM_ELDA	Driss_REGRAGUI	homme	4	340	85	0.25
20	20030702_2000_2020_RTM_ELDA	unk_624	femme	4	1539	244	0.16
20	20030702_2000_2020_RTM_ELDA	Samira_LAMRANI	femme	4	565	48	0.08
20	20030702_2000_2020_RTM_ELDA	Loubna_DARRAJI	femme	4	200	31	0.15
20	20030702_2000_2020_RTM_ELDA	Aziz_HACHIMI	homme	1	463	142	0.31
20	20030702_2000_2020_RTM_ELDA	Jamel_DEBBOUZE	homme	1	489	137	0.28
20	20030702_2000_2020_RTM_ELDA	Laila_BENHIMA-CHERIF	femme	1	231	85	0.37
20	20030702_2300_2310_RTM_ELDA	unk_443	femme	4	1113	196	0.18
20	20030702_2300_2310_RTM_ELDA	Hassan_LUIZI	homme	4	399	62	0.16
20	20030702_2300_2310_RTM_ELDA	Jamel_DEBBOUZE	homme	1	228	55	0.24
20	20030702_2300_2310_RTM_ELDA	unk_663	homme	4	27	9	0.33
20	20030702_2300_2310_RTM_ELDA	Laila_BENHIMA-CHERIF	femme	1	230	89	0.39
20	20030703_0700_0715_RTM_ELDA	unk_443	femme	4	34	10	0.29
20	20030703_0700_0715_RTM_ELDA	Driss_REGRAGUI	homme	4	1385	325	0.23
20	20030703_0700_0715_RTM_ELDA	Mohamed_LAZRAK	homme	4	648	71	0.11
20	20030703_0700_0715_RTM_ELDA	Jamel_DEBBOUZE	homme	1	236	51	0.22
20	20030703_0700_0715_RTM_ELDA	unk_663	homme	4	28	11	0.39
20	20030703_0700_0715_RTM_ELDA	Laila_BENHIMA-CHERIF	femme	1	233	71	0.3
20	20030703_1300_1320_RTM_ELDA	unk_443	femme	4	13	9	0.69
20	20030703_1300_1320_RTM_ELDA	Cheikh_ATIF	homme	1	1840	293	0.16
20	20030703_1300_1320_RTM_ELDA	Loubna_DARRAJI	femme	4	443	83	0.19
20	20030703_1300_1320_RTM_ELDA	Samira_LAMRANI	femme	4	516	74	0.14
20	20030703_1300_1320_RTM_ELDA	Jamel_DEBBOUZE	homme	1	237	51	0.22
20	20030703_1300_1320_RTM_ELDA	unk_663	homme	4	27	9	0.33
20	20030703_1300_1320_RTM_ELDA	Laila_BENHIMA-CHERIF	femme	1	236	87	0.37
20	20030703_2300_2310_RTM_ELDA	Samir_BOUR	homme	4	854	144	0.17
20	20030703_2300_2310_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	261	35	0.13
20	20030703_2300_2310_RTM_ELDA	Nouria_HIMMICH	femme	4	194	20	0.1
20	20030703_2300_2310_RTM_ELDA	Hassan_LUIZI	homme	4	110	27	0.25
20	20030703_2000_2015_RTM_ELDA	unk_443	homme	4	1299	272	0.21
20	20030703_2000_2015_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	834	125	0.15
20	20030703_2000_2015_RTM_ELDA	Hassan_LUIZI	homme	4	307	67	0.22
20	20030703_2000_2015_RTM_ELDA	Nouria_HIMMICH	femme	4	192	17	0.09
20	20030704_2000_2020_RTM_ELDA	unk_443	femme	4	344	70	0.2
20	20030704_2000_2020_RTM_ELDA	unk_663	homme	4	2110	444	0.21
20	20030704_2000_2020_RTM_ELDA	Samir_BOUR	homme	4	665	88	0.13
20	20030704_2000_2020_RTM_ELDA	Said_CHIBLI	homme	4	184	24	0.13
20	20030704_0700_0715_RTM_ELDA	unk_443	homme	4	1192	174	0.15
20	20030704_0700_0715_RTM_ELDA	Loubna_DARRAJI	femme	4	768	160	0.21
20	20030704_1300_1320_RTM_ELDA	unk_443	femme	4	1555	278	0.18
20	20030704_1300_1320_RTM_ELDA	Mohamed_CHEIKH_BIADILLAH	homme	1	465	188	0.4
20	20030704_1300_1320_RTM_ELDA	Ijlale_BENNANI	femme	4	78	20	0.26
20	20030704_1300_1320_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	316	25	0.08
20	20030704_1300_1320_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	43	11	0.26
20	20030704_1300_1320_RTM_ELDA	Aziz_HACHIMI	homme	1	338	65	0.19
20	20030704_1300_1320_RTM_ELDA	Laila_BENHIMA-CHERIF	femme	1	225	84	0.37
20	20030704_2300_2310_RTM_ELDA	unk_443	femme	4	348	74	0.21
20	20030704_2300_2310_RTM_ELDA	Hassan_LUIZI	homme	4	237	39	0.16
20	20030704_2300_2310_RTM_ELDA	Samir_BOUR	homme	4	361	48	0.13
20	20030704_2300_2310_RTM_ELDA	unk_663	homme	4	341	33	0.1
20	20030705_1300_1320_RTM_ELDA	unk_443	homme	4	1669	278	0.17
20	20030705_1300_1320_RTM_ELDA	Aziza_ZIANI	femme	4	953	143	0.15
20	20030705_1300_1320_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	301	40	0.13
20	20030705_0700_0710_RTM_ELDA	unk_443	homme	4	1067	218	0.2
20	20030705_0700_0710_RTM_ELDA	Samir_BOUR	homme	4	380	60	0.16
20	20030705_2000_2015_RTM_ELDA	unk_443	femme	4	837	127	0.15
20	20030705_2000_2015_RTM_ELDA	Rabia_MALEK	femme	4	770	127	0.16
20	20030705_2000_2015_RTM_ELDA	Samir_BOUR	homme	4	311	31	0.1
20	20030705_2300_2310_RTM_ELDA	unk_443	femme	4	1061	171	0.16
20	20030706_0700_0710_RTM_ELDA	unk_663	homme	4	1633	241	0.15
20	20030706_0700_0710_RTM_ELDA	unk_443	homme	4	416	91	0.22
20	20030706_1300_1315_RTM_ELDA	unk_624	femme	4	1179	232	0.2
20	20030706_1300_1315_RTM_ELDA	Samira_LAMRANI	femme	4	254	45	0.18
20	20030706_1300_1315_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	279	61	0.22
20	20030706_1300_1315_RTM_ELDA	Hassan_LUIZI	homme	4	300	60	0.2
20	20030706_2000_2010_RTM_ELDA	Zahra_ABOUCH	femme	4	846	164	0.19
20	20030706_2000_2010_RTM_ELDA	Fatima_RAMRAM	femme	1	626	90	0.14
20	20030706_2300_2310_RTM_ELDA	unk_443	femme	4	1234	200	0.16
20	20030707_0700_0710_RTM_ELDA	unk_630	femme	1	37	14	0.38
20	20030707_0700_0710_RTM_ELDA	unk_737	homme	4	2180	489	0.22
20	20030707_1300_1315_RTM_ELDA	unk_443	homme	4	998	150	0.15
20	20030707_1300_1315_RTM_ELDA	Nadira_BELKHOUTOUT	femme	4	285	27	0.09
20	20030707_1300_1315_RTM_ELDA	Fatima_RAMRAM	femme	1	298	42	0.14
20	20030707_1300_1315_RTM_ELDA	Driss_REGRAGUI	homme	4	744	191	0.26
20	20030707_2000_2020_RTM_ELDA	unk_443	femme	4	1907	341	0.18
20	20030707_2000_2020_RTM_ELDA	Zahra_ABOUCH	femme	4	402	37	0.09
20	20030707_2000_2020_RTM_ELDA	unk_663	femme	4	67	15	0.22
20	20030707_2000_2020_RTM_ELDA	Samir_BOUR	homme	4	426	60	0.14
20	20030707_2000_2020_RTM_ELDA	Mustapha_SOULEIMANI	homme	4	372	69	0.19
20	20030708_0700_0715_RTM_ELDA	unk_737	homme	4	1277	259	0.2
20	20030708_0700_0715_RTM_ELDA	unk_443	homme	4	495	71	0.14
20	20030708_0700_0715_RTM_ELDA	Mohamed_LAZRAK	homme	4	182	42	0.23
